smiles,mean_potency,uncertainty,agreement,inside_ad,WCS
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2[C@H]1CC[C@@](C)(n2c3ccccc3c(=O)c3cc(C)cc(C)c32)O1,0.7269992152062189,0.2870507705802145,0.7129492294197854,True,0.7213792208916455
Cc1cccc(-c2coc3cc(O)c4c(=O)c(-c5coc6c(c(O)cc7occ(-c8cccc(C)c8C)c(=O)c76)c5=O)coc4c3c2=O)c1C,0.718589040370409,0.2803885914272994,0.7196114085727006,True,0.7189979876513256
Cc1cccc(-c2coc3c(c(O)cc4occ(-c5coc6cc(O)c7c(=O)c(-c8cccc(C)c8C)coc7c6c5=O)c(=O)c43)c2=O)c1C,0.718589040370409,0.2803885914272994,0.7196114085727006,True,0.7189979876513256
Cc1cccc(-c2coc3c(c(O)cc4occ(-c5cccc(C)c5C)c(=O)c43)c2=O)c1C,0.718589040370409,0.2803885914272994,0.7196114085727006,True,0.7189979876513256
Cc1cccc(-c2coc3c(c(O)cc4occ(-c5coc6c(c(O)cc7occ(-c8cccc(C)c8C)c(=O)c76)c5=O)c(=O)c43)c2=O)c1C,0.718589040370409,0.2803885914272994,0.7196114085727006,True,0.7189979876513256
CC(=O)N1CCC(O)(N2CCC(O)(n3c4ccccc4c(=O)c4cc(C)cc(C)c43)CC2)CC1,0.6991691618613356,0.2515011955778346,0.7484988044221654,True,0.7189010188856675
O=c1c(-c2ccc3c(c2)Cc2ccccc2-3)coc2c1c(O)cc1occ(-c3ccc4c(c3)Cc3ccccc3-4)c(=O)c12,0.6805291855064736,0.22393166938386233,0.7760683306161377,True,0.7187448435503392
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2C1(c2ccccc2Cl)N=N1,0.7131956762759393,0.27311112158185546,0.7268888784181445,True,0.7186729571328214
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2C1(O)CCN(C2(n3c4ccccc4c(=O)c4cc(C)cc(C)c43)N=N2)CC1,0.7109139475769998,0.2705203271176889,0.7294796728823111,True,0.7183402376991244
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc([C@@H]2CCCCO2)cc1O,0.7063764650132371,0.2675506887573166,0.7324493112426834,True,0.7168056035050157
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc([C@H]2CCCCO2)cc1O,0.7063764650132371,0.2675506887573166,0.7324493112426834,True,0.7168056035050157
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc2c(C)c(C)c(=O)oc2c1,0.717977486248891,0.28523974862914586,0.7147602513708542,True,0.7166905922976763
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCn1c2ccccc2c(=O)c2cc(C)cc(C)c21,0.756730375475615,0.34450501544841156,0.6554949845515885,True,0.7162362191060043
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2C1(N2CCc3ccccc3C2)N=N1,0.7073830882839091,0.27207653506812846,0.7279234649318715,True,0.7155992389430941
Cc1cccc(SSc2coc3cc(O)c4c(=O)c(-c5cccc(C)c5)coc4c3c2=O)c1,0.7176125882960886,0.2886650101232876,0.7113349898767124,True,0.7151015489283381
Cc1cccc(SSc2coc3c(c(O)cc4occ(-c5cccc(C)c5)c(=O)c43)c2=O)c1,0.7176125882960886,0.2886650101232876,0.7113349898767124,True,0.7151015489283381
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1c2ccccc2cc2ccccc12,0.7085134757036563,0.2826818990461817,0.7173181009538183,True,0.7120353258037211
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1cccc2ncccc12,0.705406446078375,0.28161716274614496,0.718382837253855,True,0.7105970025485671
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2C1(C2CCC(F)(F)CC2)N=N1,0.7077726411464726,0.28526712424446066,0.7147328757555393,True,0.7105567349900993
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2C1(n2c3ccccc3c(=O)c3cc(C)cc(C)c32)N=N1,0.7114382649614839,0.29085679470440723,0.7091432052955928,True,0.7105202410951275
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1nc(-c2n[nH]c(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)n2)n[nH]1,0.681416542521302,0.24646782184224228,0.7535321781577577,True,0.7102627967758843
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1csc(-c2nc(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)cs2)n1,0.7109586527912095,0.2913318500274117,0.7086681499725883,True,0.710042451663761
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2Cn1c2ccccc2c(=O)c2cc(C)cc(C)c21,0.7413762316891311,0.3425629474935224,0.6574370525064777,True,0.7078005600160697
CC(=O)N1CCC(O)(n2c3ccccc3c(=O)c3cc(C)cc(C)c32)CC1,0.690721220353167,0.26803566102081217,0.7319643389791879,True,0.7072184678035753
Cc1cccc(-c2coc3cc(O)c4c(=O)c(C5(c6cccc(C)c6)N=N5)coc4c3c2=O)c1,0.7248659991075638,0.3215640165445955,0.6784359834554046,True,0.7062939928467
Cc1cccc(-c2coc3c(c(O)cc4occ(C5(c6cccc(C)c6)N=N5)c(=O)c43)c2=O)c1,0.7248659991075638,0.3215640165445955,0.6784359834554046,True,0.7062939928467
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc([C@H]2CCCCO2)c(O)c1,0.6861163339280419,0.26523170146072117,0.7347682985392788,True,0.7055771197725367
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc([C@@H]2CCCCO2)c(O)c1,0.6861163339280419,0.26523170146072117,0.7347682985392788,True,0.7055771197725367
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2[C@@H]1C=C[C@H](n2c3ccccc3c(=O)c3cc(C)cc(C)c32)C1,0.702442180252081,0.29114485069331064,0.7088551493066894,True,0.7050073678739244
O=c1c(-c2cccs2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6cccs6)coc5c4c3=O)c(=O)c12,0.7009266891066923,0.28900540346005066,0.7109945965399493,True,0.7049538520799952
O=c1c(-c2coc3c(c(O)cc4occ(-c5cccs5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3cccs3)c(=O)c12,0.7009266891066923,0.28900540346005066,0.7109945965399493,True,0.7049538520799952
O=c1c(-c2coc3cc(O)c4c(=O)c(-c5cccs5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3cccs3)c(=O)c12,0.7009266891066923,0.28900540346005066,0.7109945965399493,True,0.7049538520799952
O=c1c(-c2cccs2)coc2c1c(O)cc1occ(-c3cccs3)c(=O)c12,0.7009266891066923,0.28900540346005066,0.7109945965399493,True,0.7049538520799952
O=c1c(-c2ccc3ccccc3c2)coc2c1c(O)cc1occ(SSc3ccc4ccccc4c3)c(=O)c12,0.6911013560595717,0.27597781091278356,0.7240221890872165,True,0.7042696892706296
O=c1c(SSc2ccc3ccccc3c2)coc2c1c(O)cc1occ(-c3ccc4ccccc4c3)c(=O)c12,0.6911013560595717,0.27597781091278356,0.7240221890872165,True,0.7042696892706296
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1cc(C)nc2nc(-c3nc4nc(C)cc(-n5c6ccccc6c(=O)c6cc(C)cc(C)c65)n4n3)nn12,0.6833339832302127,0.2647695283497268,0.7352304716502732,True,0.7040925785982368
Cc1cc(C)c(-c2coc3c(c(O)cc4occ(-c5coc6c(c(O)cc7occ(-c8cc(C)c(C)cc8C)c(=O)c76)c5=O)c(=O)c43)c2=O)cc1C,0.7380677098045126,0.34748978373630557,0.6525102162636944,True,0.7038447123881854
Cc1cc(C)c(-c2coc3c(c(O)cc4occ(-c5cc(C)c(C)cc5C)c(=O)c43)c2=O)cc1C,0.7380677098045126,0.34748978373630557,0.6525102162636944,True,0.7038447123881854
Cc1cc(C)c(-c2coc3c(c(O)cc4occ(-c5coc6cc(O)c7c(=O)c(-c8cc(C)c(C)cc8C)coc7c6c5=O)c(=O)c43)c2=O)cc1C,0.7380677098045126,0.34748978373630557,0.6525102162636944,True,0.7038447123881854
Cc1cc(C)c(-c2coc3cc(O)c4c(=O)c(-c5coc6c(c(O)cc7occ(-c8cc(C)c(C)cc8C)c(=O)c76)c5=O)coc4c3c2=O)cc1C,0.7380677098045126,0.34748978373630557,0.6525102162636944,True,0.7038447123881854
Cc1cccc(Sc2coc3cc(O)c4c(=O)c(-c5cccc(C)c5)coc4c3c2=O)c1,0.7113476111500169,0.308303524917027,0.691696475082973,True,0.7034871567231993
Cc1cccc(Sc2coc3c(c(O)cc4occ(-c5cccc(C)c5)c(=O)c43)c2=O)c1,0.7113476111500169,0.308303524917027,0.691696475082973,True,0.7034871567231993
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc(F)c(-c2cc(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)ccc2F)c1,0.7022598161035198,0.2948900279047997,0.7051099720952003,True,0.703399878500192
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1cncc(Br)c1,0.700283173530208,0.2932994894195706,0.7067005105804294,True,0.7028501083502965
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1nc(C)nc2c1CCC2,0.6889129516621039,0.2790653618712899,0.7209346381287101,True,0.7017216262487463
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccccc1-n1c2ccccc2c(=O)c2cc(C)cc(C)c21,0.7021111358102903,0.29904393174749566,0.7009560682525043,True,0.7016491087871759
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1cnc2ccccc2c1,0.6948212616250455,0.2884139663689365,0.7115860336310635,True,0.7015271704274527
O=c1c(-c2coc3cc(O)c4c(=O)c(-c5ccc6ncsc6c5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3ccc4ncsc4c3)c(=O)c12,0.6885838584445156,0.2793018105550164,0.7206981894449835,True,0.7014295908447028
O=c1c(-c2coc3c(c(O)cc4occ(-c5ccc6ncsc6c5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3ccc4ncsc4c3)c(=O)c12,0.6885838584445156,0.2793018105550164,0.7206981894449835,True,0.7014295908447028
O=c1c(-c2ccc3ncsc3c2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6ccc7ncsc7c6)coc5c4c3=O)c(=O)c12,0.6885838584445156,0.2793018105550164,0.7206981894449835,True,0.7014295908447028
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)cc2)cc1,0.6873707482168043,0.28329066188837465,0.7167093381116254,True,0.6991061841747328
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccccc1-c1ccccc1-n1c2ccccc2c(=O)c2cc(C)cc(C)c21,0.6960057453676056,0.29708880523957276,0.7029111947604272,True,0.6987679251247343
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1nc(-c2csc(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)n2)cs1,0.683093529175912,0.27785139863594627,0.7221486013640537,True,0.6987155580511687
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1cccc(-n2c3ccccc3c(=O)c3cc(C)cc(C)c32)c1,0.695668046764901,0.2981229140384872,0.7018770859615129,True,0.6981516624435458
CC1(C)CC[C@]2(O[C@@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6343204532587088,0.20668468332773743,0.7933153166722626,True,0.6979183986241304
CC1(C)CC[C@]2(O[C@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6343204532587088,0.20668468332773743,0.7933153166722626,True,0.6979183986241304
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc(F)c(-n2c3ccccc3c(=O)c3cc(C)cc(C)c32)c1,0.6927535476005374,0.29457482079364544,0.7054251792063546,True,0.6978222002428643
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc(-n2c3ccccc3c(=O)c3cc(C)cc(C)c32)cc1,0.6956773554856746,0.29914193691511526,0.7008580630848847,True,0.6977496385253585
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc2ccccc2n1,0.6863495835863536,0.28617416449498434,0.7138258355050157,True,0.6973400843538184
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2C1(c2ccc(F)cc2)N=N1,0.7018574773911213,0.3104984064000903,0.6895015935999097,True,0.6969151238746367
CC(=O)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(C(C)=O)c(=O)c65)c4=O)coc3c2c1=O,0.6944489603344851,0.3002928547113922,0.6997071452886078,True,0.6965522343161341
CC(=O)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(C(C)=O)coc6c5c4=O)c(=O)c32)c1=O,0.6944489603344851,0.3002928547113922,0.6997071452886078,True,0.6965522343161341
CC(=O)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(C(C)=O)c(=O)c65)c4=O)c(=O)c32)c1=O,0.6944489603344851,0.3002928547113922,0.6997071452886078,True,0.6965522343161341
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc(Cl)cc1Cl,0.6858102018402479,0.28893117222495746,0.7110688277750425,True,0.6959136522141658
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1csc(-n2c3ccccc3c(=O)c3cc(C)cc(C)c32)n1,0.6808240422557698,0.28190565949285773,0.7180943405071423,True,0.6957321615563188
O=c1c(-c2ccc3ncsc3c2)coc2c1c(O)cc1occ(-c3ccc4ncsc4c3)c(=O)c12,0.6770897520141792,0.2825182169947592,0.7174817830052408,True,0.6932465644106038
